,Date-Monthly,precip,mintemp,maxtemp,DAP,Urea,Rural population,Total Population - Both sexes,Total Population - Female,Total Population - Male,Urban population,Average dietary energy supply adequacy (percent) (3-year average),Political stability and absence of violence/terrorism (index),Agricultural land (1000 ha),Arable land (1000 ha),Country area (1000 ha),Cropland (1000 ha),Forest land (1000 ha),Land area (1000 ha),Land under permanent crops (1000 ha),Other naturally regenerated forest (1000 ha),Planted Forest (1000 ha),Primary Forest (1000 ha),price
85,Feb-17,8.6050255,24.805538000000002,32.919703999999996,0.6601183379771973,0.5450533945430218,38112.71566666666,54123.30266666667,27098.791666666668,27024.515333333333,18618.03066666667,110.0,-0.52,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.8
86,Mar-17,10.680861000000002,24.222220999999998,32.30703,0.648332024685119,0.5308080662475602,38176.3345,54257.56175000001,27165.45,27092.116499999996,18699.230000000003,110.0,-0.53,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.83
87,Apr-17,21.903465,23.938576,31.006890999999996,0.6365457113930405,0.5165627379520985,38239.95333333333,54391.82083333334,27232.108333333334,27159.717666666664,18780.429333333333,110.0,-0.54,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.82
88,May-17,19.260811999999998,22.583002,30.846527000000002,0.6247593981009621,0.5023174096566367,38303.572166666665,54526.07991666668,27298.766666666666,27227.31883333333,18861.628666666667,110.0,-0.55,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.89
89,Jun-17,5.426450699999999,22.063264999999998,29.947863,0.6129730848088837,0.48807208136117514,38367.191,54660.33900000001,27365.425,27294.92,18942.828,110.0,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.71
90,Jul-17,1.2606902,20.525833,29.502934000000003,0.6011867715168053,0.4738267530657134,38430.99566666667,54798.097250000006,27433.76025,27364.342999999997,19027.471083333334,109.91666666666667,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.77
91,Aug-17,1.6466442000000001,20.962847,29.680176,0.589400458224727,0.45958142477025177,38494.80033333333,54935.855500000005,27502.0955,27433.766,19112.114166666666,109.83333333333333,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.77
92,Sep-17,4.9589455000000005,21.031597,30.620015999999996,0.5776141449326485,0.4453360964747901,38558.604999999996,55073.613750000004,27570.43075,27503.189,19196.757250000002,109.75,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.8
93,Oct-17,14.566496,22.16604,31.797117,0.5467492669591482,0.4177781697127362,38622.40966666667,55211.372,27638.766,27572.611999999997,19281.400333333335,109.66666666666667,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.87
94,Nov-17,14.25646,22.592117000000002,32.205315,0.5224982914085408,0.4177781697127362,38686.21433333334,55349.13025,27707.10125,27642.035,19366.043416666667,109.58333333333333,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.87
95,Dec-17,6.59125,24.063264999999998,32.010414000000004,0.524702925549505,0.40895963314887895,38750.019,55486.8885,27775.4365,27711.458,19450.6865,109.5,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.85
96,Jan-18,7.647702,24.310156,31.387809999999998,0.5269075596904694,0.4001410965850217,38813.82366666666,55624.64675000001,27843.77175,27780.880999999998,19535.329583333332,109.41666666666667,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.79
97,Feb-18,1.7653808999999998,24.634184,33.432204999999996,0.5930465839193986,0.5335214621133623,38877.628333333334,55762.405000000006,27912.107,27850.304,19619.972666666665,109.33333333333333,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.68
98,Mar-18,19.020685,23.23941,31.691404,0.5654886571573448,0.5324191450428801,38941.433000000005,55900.163250000005,27980.44225,27919.727,19704.615749999997,109.25,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.67
99,Apr-18,28.74572,22.799513,30.735018,0.5632840230163805,0.5302145109019158,39005.23766666667,56037.921500000004,28048.7775,27989.149999999998,19789.258833333333,109.16666666666667,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.66
100,May-18,15.855785000000001,22.183002,30.446527000000003,0.5577724376639697,0.5258052426199873,39069.04233333333,56175.67975,28117.11275,28058.573,19873.901916666666,109.08333333333333,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.76
101,Jun-18,1.8237382999999998,20.64712,29.564009999999996,0.5610793888754162,0.5368284133248088,39132.847,56313.438,28185.448,28127.996,19958.545,109.0,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.69
102,Jul-18,3.1234167,19.83,29.274288000000002,0.5566701205934875,0.5335214621133623,39132.847,56313.438,28185.448,28127.996,19958.545,109.0,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.66
103,Aug-18,1.7013468,19.975346,29.292152,0.5610793888754162,0.5291121938314337,39132.847,56313.438,28185.448,28127.996,19958.545,109.0,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.67
104,Sep-18,4.7417683,20.531597,30.320017,0.5081681694922728,0.4012434136555039,39132.847,56313.438,28185.448,28127.996,19958.545,109.0,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.66
105,Oct-18,9.050030500000002,20.866562,31.180971000000003,0.5897396327079522,0.5390330474657731,39132.847,56313.438,28185.448,28127.996,19958.545,109.0,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.66
106,Nov-18,8.385903,22.779617000000002,32.392815,0.5853303644260235,0.5401353645362552,39132.847,56313.438,28185.448,28127.996,19958.545,109.0,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.66
107,Dec-18,12.238638,24.150244,32.73073,0.6117859741175952,0.5577724376639697,39132.847,56313.438,28185.448,28127.996,19958.545,109.0,-0.56,39650.0,13500.0,94730.0,15650.0,46060.0,88580.0,2150.0,45770.0,290.0,0.0,0.66
